airline_code,origin_ap_code,dest_ap_code,equipment
OU,OSI,ZAG,EM2
OU,PRN,ZAG,DH4
OU,PUY,FRA,319
OU,PUY,ZAD,DH4
OU,PUY,ZAG,DH4
OU,RJK,LHR,320
OU,RJK,SPU,EM2
OU,RJK,ZAG,EM2
OU,SJJ,ZAG,DH4
OU,SKP,ZAG,319
OU,SPU,ATH,319
OU,SPU,BEG,DH4
OU,SPU,CDG,319
OU,SPU,DBV,319
OU,SPU,FCO,DH4
OU,SPU,LHR,320
OU,SPU,LYS,DH4
OU,SPU,OSI,DH4
OU,SPU,ZAG,319
OU,VCE,DBV,DH4
OU,ZAD,PUY,DH4
OU,ZAD,ZAG,DH4
OU,ZAG,AMS,319
OU,ZAG,BLQ,319
OU,ZAG,BRU,DH4
OU,ZAG,BWK,DH4
OU,ZAG,DBV,DH4
OU,ZAG,IST,319
OU,ZAG,OSI,EM2
OU,ZAG,PRN,DH4
OU,ZAG,RJK,EM2
OU,ZAG,SJJ,DH4
OU,ZAG,SKP,319
OU,ZAG,SPU,DH4
OU,ZAG,ZAD,DH4
OV,AMS,VXO,E70
OV,ARN,TLL,E70
OV,BRU,TLL,CR9
OV,CPH,TLL,CR9
OV,KBP,TLL,CR9
OV,LED,TLL,E70
OV,NCE,TLL,CR9
OV,SPU,TLL,CR9
OV,SVO,TLL,CR9
OV,TLL,ARN,E70
OV,TLL,BRU,CR9
OV,TLL,CPH,CR9
OV,TLL,KBP,CR9
OV,TLL,LED,E70
OV,TLL,NCE,CR9
OV,TLL,SPU,CR9
OV,TLL,SVO,E70
OV,TLL,TRD,CR9
OV,TRD,TLL,CR9
OV,VXO,AMS,E70
OY,AEP,PMY,M82
OY,PMY,AEP,M82
OZ,CAN,PUS,320
OZ,CJU,KPO,320
OZ,CJU,MWX,321
OZ,DOH,ICN,333
OZ,ICN,DOH,333
OZ,ICN,KHN,321
OZ,ICN,KHV,321
OZ,ICN,LJG,320
OZ,ICN,NGB,321
OZ,ICN,SPN,763
OZ,ICN,UBJ,321
OZ,IST,NBO,738
OZ,JNB,SIN,772
OZ,KHN,ICN,321
OZ,KHV,ICN,321
OZ,KIX,SPN,763
OZ,KPO,CJU,320
OZ,KWL,PUS,320
OZ,LJG,ICN,320
OZ,MWX,CJU,321
OZ,NBO,IST,738
OZ,NGB,ICN,321
OZ,OKA,PUS,320
OZ,PUS,CAN,320
OZ,PUS,KWL,320
OZ,PUS,SPN,320
OZ,PUS,TXN,320
OZ,SIN,JNB,772
OZ,SPN,ICN,333
OZ,SPN,KIX,763
OZ,SPN,PUS,320
OZ,TXN,PUS,320
OZ,UBJ,ICN,321
OZ,UUS,ICN,321
P0,CIP,LUN,CN2
P0,KAA,NLA,CN2
P0,LUN,CIP,CN2
P0,LUN,KAA,CN2
P0,LUN,LVI,J41
P0,LUN,MFU,J41
P0,LUN,NLA,J41
P0,LVI,LUN,J41
P0,MFU,LUN,J41
P0,MNS,LUN,CN2
P0,NLA,LUN,J41
P0,NLA,MNS,CN2
P4,GJA,LCE,L4T
P4,LCE,GJA,L4T
P4,LCE,PEU,L4T
P4,LCE,RTB,L4T
P4,LCE,SAP,L4T
P4,LCE,TGU,L4T
P4,LCE,UII,L4T
P4,PEU,LCE,L4T
P4,RTB,LCE,L4T
P4,SAP,LCE,L4T
P4,TGU,LCE,L4T
P9,AQP,TCQ,737
P9,TCQ,AQP,737
PC,ADA,ADB,738
PC,ADA,AYT,738
PC,ADA,SAW,738
PC,ADA,TZX,738
PC,ADA,VAN,738
PC,ADB,ADA,738
PC,ADB,ASR,738
PC,ADB,ATH,738
PC,ADB,AYT,738
PC,ADB,BRU,738
PC,ADB,BSL,738
PC,ADB,DIY,738
PC,ADB,DUS,738
PC,ADB,ESB,738
PC,ADB,EZS,738
PC,ADB,GNY,738
PC,ADB,GZT,738
PC,ADB,HTY,738
PC,ADB,MQM,738
PC,ADB,SAW,738
PC,ADB,STN,738
PC,ADB,STR,738
PC,ADB,TZX,738
PC,ADB,VAS,738
PC,AER,TZX,738
PC,ALA,SAW,738
PC,AMS,ASR,738
PC,AMS,KYA,738
PC,ARN,SAW,738
PC,ASR,ADB,738
PC,ASR,DUS,738
PC,ASR,SAW,320
PC,ATH,ADB,738
PC,ATH,SAW,738
PC,AYT,ADA,738
PC,AYT,ADB,738
PC,AYT,BLL,738
PC,AYT,CPH,738
PC,AYT,ECN,738
PC,AYT,GVA,738
PC,AYT,SAW,738
PC,AYT,TZX,738
PC,BAL,SAW,320
PC,BCN,SAW,738
PC,BEY,SAW,738
PC,BGY,SAW,738
PC,BJV,BRU,738
PC,BJV,ESB,738
PC,BJV,SAW,738
PC,BLL,AYT,738
PC,BLQ,SAW,320
PC,BRU,ADB,738
PC,BRU,BJV,738
PC,BSL,ADB,738
PC,BSL,SAW,320
PC,CGN,ESB,738
PC,CPH,AYT,738
PC,CPH,SAW,738
PC,CRL,SAW,738
PC,DIY,ADB,738
PC,DIY,SAW,738
PC,DLM,SAW,738
PC,DME,SAW,738
PC,DNZ,SAW,738
PC,DOH,SAW,738
PC,DOK,SAW,738
PC,DUS,ADB,738
PC,DUS,ASR,738
PC,DUS,ESB,738
PC,EBU,SAW,738
PC,ECN,AYT,738
PC,ECN,ESB,738
PC,ECN,GZT,738
PC,ECN,HTY,738
PC,ECN,SAW,738
PC,EDO,SAW,738
PC,ERC,SAW,738
PC,ERZ,SAW,738
PC,ESB,ADB,738
PC,ESB,BJV,738
PC,ESB,CGN,738
PC,ESB,DUS,738
PC,ESB,ECN,738
PC,ESB,SAW,738
PC,ESB,STR,738
PC,ESB,VIE,738
PC,EZS,ADB,738
PC,EZS,SAW,738
PC,FCO,SAW,738
PC,FRA,SAW,738
PC,GNY,ADB,738
PC,GNY,SAW,738
PC,GVA,AYT,738
PC,GZP,SAW,738
PC,GZT,ADB,738
PC,GZT,ECN,738
PC,GZT,SAW,738
PC,HRK,SAW,320
PC,HTY,ADB,738
PC,HTY,ECN,738
PC,HTY,SAW,320
PC,IKA,SAW,738
PC,KCM,SAW,738
PC,KRR,SAW,320
PC,KYA,SAW,738
PC,LWO,SAW,738
PC,MAD,SAW,738
PC,MLX,SAW,738
PC,MQM,ADB,738
PC,MQM,SAW,738
PC,MRS,SAW,738
PC,MSR,SAW,738
PC,MZH,SAW,738
PC,NAV,SAW,738
PC,OMS,SAW,738
PC,ORY,SAW,738
PC,OTP,SAW,738
PC,PRN,SAW,738
PC,SAW,ADA,738
PC,SAW,ADB,738
PC,SAW,ALA,738
PC,SAW,ARN,738
PC,SAW,ASR,320
PC,SAW,ATH,738
PC,SAW,AYT,320
PC,SAW,BAL,320
PC,SAW,BCN,738
PC,SAW,BEY,738
PC,SAW,BGY,738
PC,SAW,BJV,738
PC,SAW,BLQ,320
PC,SAW,BSL,320
PC,SAW,CPH,738
PC,SAW,CRL,738
PC,SAW,DIY,738
PC,SAW,DLM,738
PC,SAW,DME,738
PC,SAW,DNZ,738
PC,SAW,DOH,738
PC,SAW,DOK,320
PC,SAW,EBU,738
PC,SAW,ECN,738
PC,SAW,EDO,738
PC,SAW,ERC,738
PC,SAW,ERZ,738
PC,SAW,ESB,738
PC,SAW,EZS,738
PC,SAW,FCO,738
PC,SAW,FRA,738
PC,SAW,GNY,738
PC,SAW,GZP,738
PC,SAW,GZT,738
PC,SAW,HRK,738
PC,SAW,HTY,320
PC,SAW,IKA,320
PC,SAW,KCM,738
PC,SAW,KRR,738
PC,SAW,KYA,738
PC,SAW,LWO,738
PC,SAW,MAD,738
PC,SAW,MLX,738
PC,SAW,MQM,738
PC,SAW,MRS,738
PC,SAW,MSR,738
PC,SAW,MZH,738
PC,SAW,NAV,738
PC,SAW,OMS,738
PC,SAW,ORY,738
PC,SAW,OTP,738
PC,SAW,PRN,738
PC,SAW,SJJ,738
PC,SAW,SKP,320
PC,SAW,STN,738
PC,SAW,TBS,738
PC,SAW,TIA,320
PC,SAW,TZX,738
PC,SAW,VAN,320
PC,SAW,VAS,320
PC,SAW,VIE,738
PC,SAW,ZRH,738
PC,SJJ,SAW,738
PC,SKP,SAW,320
PC,STN,ADB,738
PC,STN,SAW,738
PC,STR,ADB,738
PC,STR,ESB,738
PC,TBS,SAW,738
PC,TIA,SAW,320
PC,TZX,ADA,738
PC,TZX,ADB,738
PC,TZX,AER,738
PC,TZX,AYT,738
PC,TZX,SAW,738
PC,VAN,ADA,738
PC,VAN,SAW,320
PC,VAS,ADB,738
PC,VAS,SAW,320
PC,VIE,ESB,738
PC,VIE,SAW,738
PC,ZRH,SAW,738
PD,BOS,YTZ,DH4
PD,EWR,YTZ,DH4
PD,IAD,YTZ,DH4
PD,MDW,YTZ,DH4
PD,MYR,YTZ,DH4
PD,YAM,YTZ,DH4
PD,YOW,YTZ,DH4
PD,YQB,YTZ,DH4
PD,YQG,YTZ,DH4
PD,YQT,YTZ,DH4
PD,YSB,YTZ,DH4
PD,YTS,YTZ,DH4
PD,YTZ,BOS,DH4
PD,YTZ,EWR,DH4
PD,YTZ,IAD,DH4
PD,YTZ,MDW,DH4
PD,YTZ,MYR,DH4
PD,YTZ,YAM,DH4
PD,YTZ,YOW,DH4
PD,YTZ,YQB,DH4
PD,YTZ,YQG,DH4
PD,YTZ,YQT,DH4
PD,YTZ,YSB,DH4
PD,YTZ,YTS,DH4
PE,ACH,VIE,E70
PE,VIE,ACH,E70
PG,BKK,LPT,AT7
PG,BKK,MLE,319
PG,BKK,TDX,AT7
PG,BKK,THS,AT7
PG,BKK,USM,319
PG,BKK,UTH,319
PG,CNX,USM,319
PG,HKT,USM,AT7
PG,HKT,UTP,AT7
PG,KBV,USM,AT7
PG,KWL,BKK,320
PG,LPT,BKK,AT7
PG,MLE,BKK,319
PG,TDX,BKK,AT7
PG,THS,BKK,AT7
PG,USM,BKK,319
PG,USM,CNX,319
PG,USM,HKT,AT7
PG,USM,KBV,AT7
PG,USM,UTP,AT7
PG,UTH,BKK,319
PG,UTP,HKT,AT7
PG,UTP,USM,AT7
PI,CKH,YKS,AN4
PI,CYX,YKS,AN4
PI,IKS,YKS,AN4
PI,MQJ,YKS,AN4
PI,NER,YKS,AN4
PI,SUK,YKS,AN4
PI,YKS,CKH,AN4
PI,YKS,CYX,AN4
PI,YKS,IKS,AN4
PI,YKS,MQJ,AN4
PI,YKS,NER,AN4
PI,YKS,SUK,AN4
PK,AUH,RYK,737
PK,BCN,ISB,310
PK,BCN,LHE,310
PK,BHV,ISB,ATR
PK,BHX,ISB,777
PK,BOM,KHI,737
PK,CDG,ISB,777
PK,CDG,LHE,777
PK,CDG,MXP,777
PK,CJL,ISB,ATR
PK,CJL,PEW,ATR
PK,CPH,LHE,777
PK,DAC,KHI,777
PK,DBA,KHI,ATR
PK,DEA,KHI,737
PK,DEA,SHJ,737
PK,DEL,KHI,73H
PK,DEL,LHE,73H
PK,DMM,KHI,310
PK,DMM,SKT,310
PK,DOH,PEW,310
PK,DSK,PEW,ATR
PK,DSK,PZH,ATR
PK,GIL,ISB,ATR
PK,GWD,KHI,ATR
PK,GWD,MCT,ATR
PK,GWD,TUK,ATR
PK,ISB,BCN,310
PK,ISB,BHV,ATR
PK,ISB,BHX,777
PK,ISB,CDG,777
PK,ISB,CJL,ATR
PK,ISB,CPH,777
PK,ISB,DMM,310
PK,ISB,GIL,ATR
PK,ISB,KDU,ATR
PK,ISB,LBA,310
PK,ISB,LHE,ATR
PK,ISB,LHR,777
PK,ISB,MAN,777
PK,ISB,MCT,310
PK,ISB,MED,310
PK,ISB,MUX,ATR
PK,ISB,MXP,777
PK,ISB,PEW,310
PK,ISB,SHJ,310
PK,ISB,SKT,310
PK,ISB,YYZ,777
PK,JED,KHI,777
PK,JED,MUX,310
PK,JED,SKT,777
PK,JFK,LHE,777
PK,KBL,PEW,ATR
PK,KDU,ISB,ATR
PK,KHI,BOM,737
PK,KHI,DAC,777
PK,KHI,DEA,737
PK,KHI,DEL,73H
PK,KHI,DMM,310
PK,KHI,GWD,ATR
PK,KHI,JED,777
PK,KHI,KTM,310
PK,KHI,KUL,310
PK,KHI,LHR,777
PK,KHI,MCT,320
PK,KHI,MED,310
PK,KHI,MJD,ATR
PK,KHI,PJG,ATR
PK,KHI,RUH,777
PK,KHI,RYK,ATR
PK,KHI,SKZ,ATR
PK,KHI,TUK,ATR
PK,KHI,YYZ,777
PK,KTM,KHI,310
PK,KUL,KHI,310
PK,KUL,LHE,310
PK,KUL,PEW,310
PK,KWI,PEW,73H
PK,KWI,SKT,310
PK,LBA,ISB,310
PK,LHE,BCN,310
PK,LHE,DEA,737
PK,LHE,DEL,73H
PK,LHE,DOH,73H
PK,LHE,ISB,ATR
PK,LHE,KUL,310
PK,LHE,LHR,777
PK,LHE,MAN,777
PK,LHE,MED,777
PK,LHE,MUX,737
PK,LHE,MXP,777
PK,LHE,OSL,777
PK,LHE,PEW,73H
PK,LHE,RYK,ATR
PK,LHE,SHJ,73H
PK,LHE,SKZ,ATR
PK,LHE,YYZ,777
PK,LHR,ISB,777
PK,LHR,KHI,777
PK,LHR,LHE,777
PK,MAN,ISB,777
PK,MAN,LHE,777
PK,MCT,GWD,ATR
PK,MCT,ISB,310
PK,MCT,KHI,320
PK,MCT,TUK,ATR
PK,MED,ISB,310
PK,MED,KHI,310
PK,MED,LHE,777
PK,MHD,UET,737
PK,MJD,KHI,ATR
PK,MJD,SKZ,ATR
PK,MUX,ISB,ATR
PK,MUX,JED,310
PK,MUX,LHE,ATR
PK,MUX,SHJ,737
PK,MUX,UET,ATR
PK,MXP,CDG,777
PK,MXP,ISB,777
PK,OSL,ISB,777
PK,PEW,CJL,ATR
PK,PEW,DOH,310
PK,PEW,DSK,ATR
PK,PEW,ISB,310
PK,PEW,KBL,ATR
PK,PEW,KUL,310
PK,PEW,KWI,73H
PK,PEW,LHE,310
PK,PJG,KHI,ATR
PK,PZH,DSK,ATR
PK,PZH,UET,ATR
PK,RUH,KHI,777
PK,RUH,SKT,310
PK,RYK,AUH,737
PK,RYK,KHI,ATR
PK,RYK,LHE,ATR
PK,SHJ,DEA,737
PK,SHJ,ISB,310
PK,SHJ,LHE,73H
PK,SHJ,MUX,737
PK,SHJ,TUK,ATR
PK,SHJ,UET,737
PK,SKT,DMM,310
PK,SKT,ISB,310
PK,SKT,JED,777
PK,SKT,KWI,310
PK,SKT,MCT,310
PK,SKT,RUH,310
PK,SKZ,BHV,ATR
PK,SKZ,KHI,ATR
PK,SKZ,LHE,ATR
PK,SKZ,MJD,ATR
PK,TUK,DBA,ATR
PK,TUK,GWD,ATR
PK,TUK,KHI,ATR
PK,TUK,MCT,ATR
PK,TUK,SHJ,ATR
PK,TUK,UET,ATR
PK,UET,MHD,737
PK,UET,MUX,ATR
PK,UET,PZH,ATR
PK,UET,SHJ,737
PK,UET,TUK,ATR
PK,YYZ,ISB,777
PK,YYZ,KHI,777
PK,YYZ,LHE,777
PL,ATC,NAS,ATP
PL,ELH,NAS,ATP
PL,GHB,NAS,ATP
PL,LGI,NAS,ATP
PL,NAS,ATC,ATP
PL,NAS,ELH,ATP
PL,NAS,GHB,ATP
PL,NAS,LGI,ATP
PL,NAS,RCY,ATP
PL,NAS,RSD,ATP
PL,NAS,SML,ATP
PL,NAS,TBI,ATP
PL,NAS,ZSA,ATP
PL,RCY,NAS,ATP
PL,RSD,NAS,ATP
PL,SML,NAS,ATP
PL,TBI,NAS,ATP
PL,ZSA,NAS,ATP
PM,LPA,VIL,AT4
PM,VIL,LPA,AT4
PN,CGO,JJN,320
PN,CKG,HET,319
PN,CKG,KRL,319
PN,HET,CKG,320
PN,HFE,SHE,320
PN,JJN,CGO,320
PN,KRL,CKG,319
PN,SHE,HFE,320
PR,CEB,NRT,321
PR,CYP,MNL,DH4
PR,DMM,MNL,330
PR,DOH,MNL,330
PR,DRW,MNL,320
PR,FUK,MNL,320
PR,GUM,MNL,320
PR,HNL,MNL,343
PR,JOL,ZAM,DH4
PR,KLO,PUS,320
PR,KLO,TPE,320
PR,LAX,MNL,343
PR,LHR,MNL,773
PR,MBT,MNL,DH3
PR,MEL,MNL,343
PR,MNL,CYP,DH4
PR,MNL,DMM,330
PR,MNL,DOH,330
PR,MNL,DRW,320
PR,MNL,FUK,320
PR,MNL,GUM,320
PR,MNL,HNL,343
PR,MNL,LAX,343
PR,MNL,LHR,773
PR,MNL,MBT,DH3
PR,MNL,MEL,343
PR,MNL,RUH,330
PR,MNL,SFO,744
PR,MNL,SYD,343
PR,MNL,YVR,773
PR,NRT,CEB,321
PR,PUS,KLO,320
PR,RUH,MNL,330
PR,SFO,MNL,744
PR,SYD,MNL,343
PR,TPE,KLO,320
PR,YVR,MNL,773
PR,ZAM,JOL,DH4
PS,ATH,KBP,734
PS,BKK,KBP,763
PS,BRU,KBP,E90
PS,DME,KBP,734
PS,DME,ODS,319
PS,DNK,IST,320
PS,DNK,KBP,73N
PS,DOK,IST,738
PS,DOK,KBP,734
PS,DOK,LCA,737
PS,EVN,KBP,735
PS,GVA,KBP,E90
PS,HEL,KBP,735
PS,HER,KBP,737
PS,HRK,KBP,735
PS,HRK,LCA,737
PS,IFO,KBP,ER4
PS,IST,DNK,320
PS,IST,DOK,738
PS,JFK,KBP,767
PS,KBP,ATH,73N
PS,KBP,BKK,763
PS,KBP,BRU,E90
PS,KBP,DME,738
PS,KBP,DNK,ER4
PS,KBP,DOK,734
PS,KBP,EVN,734
PS,KBP,GVA,E90
PS,KBP,HEL,735
PS,KBP,HER,737
PS,KBP,HRK,735
PS,KBP,IFO,ER4
PS,KBP,JFK,767
PS,KBP,KGD,73G
PS,KBP,LCA,73J
PS,KBP,LED,734
PS,KBP,LGW,73H
PS,KBP,LIS,738
PS,KBP,LWO,735
PS,KBP,MXP,73N
PS,KBP,NCE,73N
PS,KBP,ODS,735
PS,KBP,OVB,738
PS,KBP,RHO,737
PS,KBP,ROV,73J
PS,KBP,SAW,738
PS,KBP,SVX,73N
PS,KBP,TFS,737
PS,KBP,TXL,735
PS,KBP,VNO,73G
PS,KGD,KBP,73G
PS,LCA,DOK,737
PS,LCA,KBP,73J
PS,LCA,LWO,737
PS,LCA,ODS,737
PS,LED,KBP,E90
PS,LGW,KBP,73N
PS,LIS,KBP,738
PS,LWO,KBP,E90
PS,LWO,LCA,737
PS,MXP,KBP,73N
PS,NCE,KBP,73N
PS,ODS,DME,319
PS,ODS,KBP,738
PS,ODS,LCA,737
PS,OVB,KBP,738
PS,RHO,KBP,737
PS,ROV,KBP,73J
PS,SAW,KBP,738
PS,SVX,KBP,73G
PS,TFS,KBP,737
PS,TXL,KBP,735
PS,VNO,KBP,735
PV,ANU,SBH,BNT
PV,SBH,ANU,BNT
PV,SBH,SFG,BNT
PV,SBH,SXM,CNC
PV,SFG,SBH,BNT
PV,SXM,SBH,CNC
PW,ARK,ZNZ,AT4
PW,BKZ,MWZ,AT5
PW,DAR,ARK,AT4
PW,DAR,EBB,CRJ
PW,DAR,HAH,AT7
PW,DAR,JRO,AT7
PW,DAR,MBI,AT7
PW,DAR,MWZ,AT7
PW,DAR,MYW,AT4
PW,EBB,DAR,CRJ
PW,EBB,JRO,CRJ
PW,HAH,DAR,AT7
PW,JRO,EBB,CRJ
PW,MBI,DAR,AT7
PW,MWZ,BKZ,AT5
PW,MWZ,DAR,AT7
PW,MYW,DAR,AT4
PX,BUA,POM,100
PX,BUL,POM,DH8
PX,CEB,POM,738
PX,CMU,POM,DH8
PX,CNS,POM,DH4
PX,CNS,RAB,DH4
PX,DPS,POM,738
PX,HIR,POM,737
PX,HKG,POM,763
PX,KVG,MAS,100
PX,KVG,POM,100
PX,MAG,MAS,100
PX,MAG,POM,DH4
PX,MAG,VAI,DH4
PX,MAS,KVG,100
PX,MAS,MAG,100
PX,MAS,POM,100
PX,MAS,RAB,100
PX,MDU,POM,DH8
PX,MIS,BUA,DH8
PX,MNL,POM,738
PX,NAN,POM,737
PX,NRT,POM,738
PX,POM,BUA,100
PX,POM,CEB,738
PX,POM,CMU,DH8
PX,POM,CNS,DH4
PX,POM,DPS,738
PX,POM,HIR,DH4
PX,POM,HKG,763
PX,POM,KVG,DH4
PX,POM,MAG,100
PX,POM,MAS,100
PX,POM,MDU,DH8
PX,POM,MNL,738
PX,POM,NAN,737
PX,POM,NRT,738
PX,POM,SIN,763
PX,POM,SYD,738
PX,POM,VAI,DH4
PX,POM,WBM,DH8
PX,POM,WWK,100
PX,RAB,CNS,DH4
PX,RAB,MAS,100
PX,SIN,POM,763
PX,SYD,POM,738
PX,TIZ,POM,DH8
PX,VAI,MAG,DH4
PX,VAI,POM,DH4
PX,VAI,WWK,DH4
PX,WBM,POM,DH8
PX,WWK,POM,100
PX,WWK,VAI,DH4
PY,AUA,PBM,733
PY,BEL,CAY,733
PY,BEL,PBM,733
PY,CAY,BEL,733
PY,CAY,PBM,733
PY,GEO,MIA,733
PY,GEO,PBM,733
PY,MIA,GEO,733
PY,PBM,AUA,733
PY,PBM,BEL,733
PY,PBM,CAY,733
PY,PBM,GEO,733
PZ,ASU,VVI,320
PZ,VVI,ASU,320
Q2,CMB,GAN,320
Q2,DAC,MAA,320
Q2,DRV,HAQ,DH3
Q2,DRV,MLE,DH3
Q2,GAN,CMB,320
Q2,GAN,KDM,DH3
Q2,GAN,MLE,DH3
Q2,GKK,KDO,DH2
Q2,GKK,MLE,DH2
Q2,HAQ,DRV,DH3
Q2,HAQ,TRV,DH8
Q2,KDM,GAN,DH3
Q2,KDM,MLE,DH3
Q2,KDO,GKK,DH2
Q2,KDO,MLE,DH2
Q2,MAA,DAC,320
Q2,MAA,MLE,320
Q2,MLE,DRV,DH3
Q2,MLE,GAN,DH3
Q2,MLE,GKK,DH2
Q2,MLE,KDM,DH2
Q2,MLE,KDO,DH2
Q2,MLE,MAA,320
Q2,TRV,HAQ,DH8
Q3,AXA,SXM,BNI
Q3,SXM,AXA,BNI
Q6,ABM,CNS,DH1
Q6,AUU,CNS,DH1
Q6,AUU,CUQ,DH1
Q6,BEU,BQL,DH1
Q6,BEU,BVI,DH1
Q6,BNE,RMA,DH3
Q6,BNE,TWB,DH1
Q6,BQL,BEU,DH1
Q6,BQL,ISA,DH1
Q6,BUC,DMD,DH1
Q6,BUC,ONG,DH1
Q6,BVI,BEU,DH1
Q6,BVI,WNR,DH1
Q6,CMA,SGO,DH1
Q6,CMA,XTG,DH1
Q6,CNS,ABM,DH1
Q6,CNS,AUU,DH1
Q6,CNS,CUQ,DH1
Q6,CNS,EDR,DH1
Q6,CNS,IRG,DH1
Q6,CNS,ISA,DH1
Q6,CNS,KWM,DH1
Q6,CNS,NTN,DH1
Q6,CNS,WEI,DH1
Q6,CTL,TWB,DH1
Q6,CTL,ULP,DH1
Q6,CUQ,IRG,DH1
Q6,DMD,BUC,DH1
Q6,DMD,ISA,DH1
Q6,DMD,ONG,DH1
Q6,EDR,CNS,DH1
Q6,EDR,KWM,DH1
Q6,IRG,AUU,DH1
Q6,IRG,CNS,DH1
Q6,ISA,BQL,DH1
Q6,ISA,CNS,DH1
Q6,ISA,DMD,DH1
Q6,KWM,CNS,DH1
Q6,KWM,EDR,DH1
Q6,NTN,CNS,DH1
Q6,NTN,ONG,DH1
Q6,ONG,BUC,DH1
Q6,ONG,DMD,DH1
Q6,ONG,NTN,DH1
Q6,RMA,BNE,DH3
Q6,SGO,CMA,DH1
Q6,SGO,TWB,DH1
Q6,SYD,TWB,DH3
Q6,TWB,BNE,DH1
Q6,TWB,CTL,DH1
Q6,TWB,SGO,DH1
Q6,TWB,SYD,DH3
Q6,ULP,CTL,DH1
Q6,ULP,WNR,DH1
Q6,WEI,CNS,DH1
Q6,WNR,BVI,DH1
Q6,WNR,ULP,DH1
Q6,XTG,CMA,DH1
Q7,ATC,TBI,SF3
Q7,FPO,NAS,SF3
Q7,GGT,NAS,SF3
Q7,MHH,NAS,SF3
Q7,NAS,FPO,SF3
Q7,NAS,GGT,SF3
Q7,NAS,MHH,SF3
Q7,TBI,ATC,SF3
Q9,YGV,YPN,PAG
Q9,YIF,ZGS,BEH
Q9,YNA,YZV,BEH
Q9,YNA,ZGS,BEH
Q9,YPN,YGV,PAG
Q9,YPN,YZV,PAG
Q9,YWK,YYY,BEH
Q9,YYY,YWK,BEH
Q9,YZV,YNA,BEH
Q9,YZV,YPN,PAG
Q9,ZGS,YIF,BEH
Q9,ZGS,YNA,BEH
QB,SXI,SYZ,F50
QB,SYZ,SXI,F50
QC,DLA,GOU,737
QC,DLA,LBV,737
QC,DLA,MVR,737
QC,GOU,NDJ,737
QC,GOU,NSI,737
QC,LBV,DLA,737
QC,MVR,NSI,737
QC,NDJ,NGE,737
QC,NDJ,NSI,737
QC,NGE,NSI,737
QC,NSI,GOU,737
QF,ABX,SYD,DH3
QF,ADL,ASP,73H
QF,ADL,CBR,73H
QF,ADL,KGI,717
QF,ADL,OLP,F50
QF,ADL,PLO,DH4
QF,ARM,SYD,DH3
QF,ASP,ADL,73H
QF,ASP,AYQ,717
QF,ASP,BNE,717
QF,ASP,CNS,717
QF,ASP,DRW,717
QF,ASP,MEL,73H
QF,ASP,PER,717
QF,AYQ,ASP,717
QF,AYQ,CNS,717
QF,BCI,LRE,DH3
QF,BDB,BNE,DH3
QF,BKQ,LRE,DH4
QF,BME,BNE,73H
QF,BME,DRW,E70
QF,BME,KNX,E70
QF,BME,KTA,E70
QF,BME,MEL,73H
QF,BME,PER,73H
QF,BME,SYD,73H
QF,BNE,ASP,717
QF,BNE,BCI,DH3
QF,BNE,BDB,DH3
QF,BNE,BME,73H
QF,BNE,CTL,DH3
QF,BNE,EMD,DH4
QF,BNE,GLT,DH4
QF,BNE,HVB,DH3
QF,BNE,ISA,73H
QF,BNE,KTA,73H
QF,BNE,LDH,DH8
QF,BNE,MOV,DH4
QF,BNE,NOU,73H
QF,BNE,PHE,73H
QF,BNE,PQQ,DH4
QF,CBR,ADL,73H
QF,CBR,PER,73H
QF,CFS,SYD,DH4
QF,CNJ,ISA,DH4
QF,CNJ,TSV,DH4
QF,CNS,ASP,717
QF,CNS,AYQ,717
QF,CNS,HID,DH4
QF,CNS,HTI,DH3
QF,CNS,TSV,DH4
QF,CTL,BNE,DH3
QF,CTL,RMA,DH3
QF,DBO,SYD,DH3
QF,DPO,MEL,DH3
QF,DRW,BME,E70
QF,DRW,ISA,E70
QF,DRW,KNX,E70
QF,DRW,PER,73H
QF,DRW,TSV,E70
QF,EMD,BNE,DH4
QF,GLT,BNE,DH4
QF,GLT,ROK,DH4
QF,GLT,SYD,DH4
QF,GOV,CNS,717
QF,GOV,DRW,717
QF,HID,CNS,DH4
QF,HTI,CNS,DH3
QF,HVB,BNE,DH3
QF,ISA,BNE,73H
QF,ISA,CNJ,DH4
QF,ISA,DRW,E70
QF,ISA,OOL,E70
QF,ISA,TSV,DH4
QF,JNB,PER,343
QF,JNB,SYD,744
QF,KGI,ADL,717
QF,KNX,BME,E70
QF,KNX,DRW,E70
QF,KTA,BNE,73H
QF,KTA,MEL,73H
QF,KTA,PER,73H
QF,KTA,PHE,E70
QF,KTA,SYD,73H
QF,LDH,BNE,DH8
QF,LDH,PQQ,DH8
QF,LDH,SYD,DH8
QF,LRE,BNE,DH4
QF,MEL,ASP,73H
QF,MEL,BME,73H
QF,MEL,DPO,DH4
QF,MEL,KTA,73H
QF,MEL,MQL,DH4
QF,MEL,PHE,73H
QF,MEL,SGN,330
QF,MKY,ROK,DH4
QF,MKY,TSV,DH3
QF,MOV,BNE,DH4
QF,MOV,TSV,DH3
QF,MQL,MEL,DH4
QF,MRZ,SYD,DH3
QF,NOU,BNE,73H
QF,NOU,SYD,73H
QF,OLP,ADL,F50
QF,OOL,ISA,E70
QF,PER,BME,73H
QF,PER,CBR,73H
QF,PER,DRW,73H
QF,PER,JNB,346
