name,city,country_iso,code,lat,longit,alt
Saint-Étienne-Bouthéon Airport,St-Etienne,FR,EBU,45.54059982299805,4.296390056610107,1325
Carcassonne Airport,Carcassonne,FR,CCF,43.21599960327149,2.3063199520111084,433
Marseille Provence Airport,Marseille,FR,MRS,43.439271922,5.22142410278,74
Nice-Côte d'Azur Airport,Nice,FR,NCE,43.6584014893,7.215869903560001,12
Orange-Caritat (BA 115) Air Base,Orange,FR,XOG,44.14049911499024,4.866720199584961,197
Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,FR,PGF,42.74039840698242,2.8706700801849365,144
Le Castellet Airport,Le Castellet,FR,CTT,43.25249862670898,5.785190105438232,1391
Montpellier-Méditerranée Airport,Montpellier,FR,MPL,43.57619857788086,3.96301007270813,17
Béziers-Vias Airport,Beziers,FR,BZR,43.32350158691406,3.353899955749512,56
Avignon-Caumont Airport,Avignon,FR,AVN,43.90729904174805,4.901830196380615,124
Mende-Brenoux Airfield,Mende,FR,MEN,44.502102,3.53282,3362
Paris Beauvais Tillé Airport,Beauvais,FR,BVA,49.45439910888672,2.1127800941467285,359
Évreux-Fauville (BA 105) Air Base,Evreux,FR,EVX,49.02870178222656,1.219859957695007,464
Le Havre Octeville Airport,Le Havre,FR,LEH,49.53390121459961,0.0880559980869293,313
Abbeville,Abbeville,FR,XAB,50.143501,1.831891,220
Orléans-Bricy (BA 123) Air Base,Orleans,FR,ORE,47.9878005981,1.7605600357100002,412
Châlons-Vatry Airport,Chalons,FR,XCR,48.7733333333,4.206111111,587
Rouen Airport,Rouen,FR,URO,49.38420104980469,1.1748000383377075,512
Tours-Val-de-Loire Airport,Tours,FR,TUF,47.4322013855,0.727605998516,357
Cholet Le Pontreau Airport,Cholet,FR,CET,47.08209991455078,-0.8770639896392822,443
Laval-Entrammes Airport,Laval,FR,LVA,48.03139877319336,-0.7429860234260559,330
Paris-Le Bourget Airport,Paris,FR,LBG,48.96939849853516,2.441390037536621,218
Creil Air Base,Creil,FR,CSF,49.25350189208984,2.5191400051116943,291
Charles de Gaulle International Airport,Paris,FR,CDG,49.012798,2.55,392
Toussus-le-Noble Airport,Toussous-le-noble,FR,TNF,48.75189971923828,2.1061899662017822,538
Paris-Orly Airport,Paris,FR,ORY,48.7233333,2.3794444,291
Pontoise - Cormeilles-en-Vexin Airport,Pontoise,FR,POX,49.096667,2.040833,325
Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,FR,VIY,48.7741667,2.1916667,584
Nevers-Fourchambault Airport,Nevers,FR,NVS,47.00260162353516,3.1133298873901367,602
Maubeuge-Élesmes Airport,Maubeuge,FR,XME,50.31050109863281,4.033120155334473,452
Lille-Lesquin Airport,Lille,FR,LIL,50.563332,3.086886,157
Merville-Calonne Airport,Merville,FR,HZB,50.61840057373047,2.642240047454834,61
Charleville-Mézières Airport,Charleville,FR,XCZ,49.78390121459961,4.647079944610596,492
Brest Bretagne Airport,Brest,FR,BES,48.447898864746094,-4.418540000915527,325
Cherbourg-Maupertus Airport,Cherbourg,FR,CER,49.65010070800781,-1.4702800512313845,459
Dinard-Pleurtuit-Saint-Malo Airport,Dinard,FR,DNR,48.58769989013672,-2.0799601078033447,219
La Baule-Escoublac Airport,La Baule,FR,LBY,47.289398193359375,-2.346390008926392,105
Granville Airport,Granville,FR,GFR,48.88309860229492,-1.564170002937317,45
Deauville-Saint-Gatien Airport,Deauville,FR,DOL,49.3652992249,0.154305994511,479
Lorient South Brittany (Bretagne Sud) Airport,Lorient,FR,LRT,47.76060104370117,-3.440000057220459,160
La Roche-sur-Yon Airport,La Roche-sur-yon,FR,EDM,46.70190048217773,-1.3786300420761108,299
Landivisiau Air Base,Landivisiau,FR,LDV,48.53030014038086,-4.151639938354492,348
Caen-Carpiquet Airport,Caen,FR,CFR,49.173301696777344,-0.449999988079071,256
Le Mans-Arnage Airport,Le Mans,FR,LME,47.94860076904297,0.2016669958829879,194
Rennes-Saint-Jacques Airport,Rennes,FR,RNS,48.0694999695,-1.73478996754,124
Lannion-Côte de Granit Airport,Lannion,FR,LAI,48.754398,-3.47166,290
Quimper-Cornouaille Airport,Quimper,FR,UIP,47.97499847412109,-4.167789936065674,297
Nantes Atlantique Airport,Nantes,FR,NTE,47.153198242200006,-1.61073005199,90
Saint-Brieuc-Armor Airport,St.-brieuc Armor,FR,SBK,48.5378,-2.85444,453
Morlaix-Ploujean Airport,Morlaix,FR,MXN,48.6031990051,-3.81577992439,272
Vannes-Meucon Airport,Vannes,FR,VNE,47.72330093383789,-2.718559980392456,446
Saint-Nazaire-Montoir Airport,St.-nazaire,FR,SNR,47.3105556,-2.1566667,13
EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,FR,BSL,47.59,7.5291667,885
Dijon-Bourgogne Airport,Dijon,FR,DIJ,47.268902,5.09,726
Metz-Frescaty (BA 128) Air Base,Metz,FR,MZM,49.07170104980469,6.131669998168945,629
Épinal-Mirecourt Airport,Epinal,FR,EPL,48.325001,6.06998,1084
Nancy-Essey Airport,Nancy,FR,ENC,48.69210052490234,6.230460166931152,751
Reims-Champagne (BA 112) Air Base,Reims,FR,RHE,49.310001,4.05,312
Strasbourg Airport,Strasbourg,FR,SXB,48.53829956054688,7.628230094909668,505
Toulon-Hyères Airport,Hyeres,FR,TLN,43.0973014832,6.14602994919,7
Nîmes-Arles-Camargue Airport,Nimes,FR,FNI,43.75740051269531,4.4163498878479,309
Andravida Air Base,Andravida,GR,PYR,37.9207,21.292601,55
Agrinion Air Base,Agrinion,GR,AGQ,38.602001,21.3512001,154
Dimokritos Airport,Alexandroupolis,GR,AXD,40.855899810791016,25.956300735473636,24
Nea Anchialos Airport,Nea Anghialos,GR,VOL,39.21960067749024,22.794300079345703,83
Chios Island National Airport,Chios,GR,JKH,38.34320068359375,26.140600204467773,15
Ioannina Airport,Ioannina,GR,IOA,39.6963996887207,20.82250022888184,1558
Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,HER,35.3396987915,25.1802997589,115
Kastoria National Airport,Kastoria,GR,KSO,40.4463005066,21.2821998596,2167
Kithira Airport,Kithira,GR,KIT,36.2742996216,23.0170001984,1045
Kefallinia Airport,Keffallinia,GR,EFL,38.12009811401367,20.5004997253418,59
Kalamata Airport,Kalamata,GR,KLX,37.06829833984375,22.02549934387207,26
Kos Airport,Kos,GR,KGS,36.79330062866211,27.091699600219727,412
Karpathos Airport,Karpathos,GR,AOK,35.4213981628418,27.145999908447266,66
Ioannis Kapodistrias International Airport,Kerkyra/corfu,GR,CFU,39.601898193359375,19.911699295043945,6
Kasos Airport,Kasos,GR,KSJ,35.4213981628,26.9099998474,35
Alexander the Great International Airport,Kavala,GR,KVA,40.91329956054688,24.619199752807617,18
Filippos Airport,Kozani,GR,KZI,40.28609848022461,21.84079933166504,2059
Leros Airport,Leros,GR,LRS,37.184898,26.800301,39
Limnos Airport,Limnos,GR,LXS,39.917098999,25.236299514799995,14
Larisa Airport,Larissa,GR,LRA,39.650253,22.4655,241
Mikonos Airport,Mykonos,GR,JMK,37.43510055541992,25.348100662231445,405
Mytilene International Airport,Mytilini,GR,MJT,39.0567016602,26.5983009338,60
Aktion National Airport,Preveza,GR,PVK,38.92549896240234,20.765300750732425,11
Diagoras Airport,Rhodos,GR,RHO,36.405399322509766,28.086200714111328,17
Araxos Airport,Patras,GR,GPA,38.1511,21.4256,46
Chania International Airport,Chania,GR,CHQ,35.531700134277344,24.14970016479492,490
Skiathos Island National Airport,Skiathos,GR,JSI,39.17710113525391,23.503700256347656,54
Samos Airport,Samos,GR,SMI,37.68999862670898,26.911699295043945,19
Sparti Airport,Sparti,GR,SPJ,36.973899841308594,22.52630043029785,500
Santorini Airport,Thira,GR,JTR,36.399200439453125,25.47929954528809,127
Sitia Airport,Sitia,GR,JSH,35.21609878540039,26.101299285888672,376
Skiros Airport,Skiros,GR,SKU,38.9676017761,24.4871997833,44
Thessaloniki Macedonia International Airport,Thessaloniki,GR,SKG,40.51969909667969,22.97089958190918,22
"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,GR,ZTH,37.7509,20.8843,15
Budapest Liszt Ferenc International Airport,Budapest,HU,BUD,47.42976,19.261093,495
Debrecen International Airport,Debrecen,HU,DEB,47.48889923095703,21.61529922485352,359
Crotone Airport,Crotone,IT,CRV,38.9972,17.0802,522
Bari Karol Wojtyła Airport,Bari,IT,BRI,41.138901,16.760599,177
"Foggia ""Gino Lisa"" Airport",Foggia,IT,FOG,41.432899,15.535,265
"Taranto-Grottaglie ""Marcello Arlotta"" Airport",Grottaglie,IT,TAR,40.517502,17.4032,215
Lecce Galatina Air Base,Lecce,IT,LCC,40.239201,18.133301,156
Pescara International Airport,Pescara,IT,PSR,42.431702,14.1811,48
Brindisi – Salento Airport,Brindisi,IT,BDS,40.6576,17.947001,47
Lamezia Terme Airport,Lamezia,IT,SUF,38.905399,16.2423,39
Catania-Fontanarossa Airport,Catania,IT,CTA,37.466801,15.0664,39
Lampedusa Airport,Lampedusa,IT,LMP,35.497898,12.6181,70
Pantelleria Airport,Pantelleria,IT,PNL,36.816502,11.9689,628
Falcone–Borsellino Airport,Palermo,IT,PMO,38.175999,13.091,65
Reggio Calabria Airport,Reggio Calabria,IT,REG,38.071201,15.6516,96
Vincenzo Florio Airport Trapani-Birgi,Trapani,IT,TPS,37.9114,12.488,25
Sigonella Navy Air Base,Sigonella,IT,NSY,37.401699,14.9224,79
Alghero-Fertilia Airport,Alghero,IT,AHO,40.632099,8.29077,87
Decimomannu Air Base,Decimomannu,IT,DCI,39.354198,8.97248,100
Cagliari Elmas Airport,Cagliari,IT,CAG,39.251499,9.05428,13
Olbia Costa Smeralda Airport,Olbia,IT,OLB,40.898701,9.51763,37
Tortolì Airport,Tortoli,IT,TTB,39.9188,9.68298,23
Malpensa International Airport,Milano,IT,MXP,45.6306,8.72811,768
Il Caravaggio International Airport,Bergamo,IT,BGY,45.673901,9.70417,782
Turin Airport,Torino,IT,TRN,45.200802,7.64963,989
Villanova D'Albenga International Airport,Albenga,IT,ALL,44.050598,8.12743,148
Genoa Cristoforo Colombo Airport,Genoa,IT,GOA,44.4133,8.8375,13
Milano Linate Airport,Milan,IT,LIN,45.445099,9.27674,353
Parma Airport,Parma,IT,PMF,44.824501,10.2964,161
Cuneo International Airport,Cuneo,IT,CUF,44.547001,7.62322,1267
Aviano Air Base,Aviano,IT,AVB,46.031898,12.596503,410
Bolzano Airport,Bolzano,IT,BZO,46.460201,11.3264,789
Bologna Guglielmo Marconi Airport,Bologna,IT,BLQ,44.5354,11.2887,123
Treviso-Sant'Angelo Airport,Treviso,IT,TSF,45.648399,12.1944,59
Forlì Airport,Forli,IT,FRL,44.194801,12.0701,97
Brescia Airport,Brescia,IT,VBS,45.428902,10.3306,355
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,IT,TRS,45.827499,13.4722,39
Federico Fellini International Airport,Rimini,IT,RMI,44.020302,12.6117,40
Vicenza Airport,Vicenza,IT,VIC,45.573399,11.5295,128
Padova Airport,Padova,IT,QPA,45.395802,11.8479,44
Verona Villafranca Airport,Villafranca,IT,VRN,45.395699,10.8885,239
Venice Marco Polo Airport,Venice,IT,VCE,45.505299,12.3519,7
Siena-Ampugnano Airport,Siena,IT,SAY,43.256302,11.255,634
Ciampino–G. B. Pastine International Airport,Rome,IT,CIA,41.7994,12.5949,427
Leonardo da Vinci–Fiumicino Airport,Rome,IT,FCO,41.8002778,12.2388889,13
Marina Di Campo Airport,Marina Di Campo,IT,EBA,42.7603,10.2394,31
Latina Air Base,Latina,IT,QLT,41.5424,12.909,94
Naples International Airport,Naples,IT,NAP,40.886002,14.2908,294
Pisa International Airport,Pisa,IT,PSA,43.683899,10.3927,6
Peretola Airport,Florence,IT,FLR,43.810001,11.2051,142
Grosseto Air Base,Grosseto,IT,GRS,42.759701,11.0719,17
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,IT,PEG,43.095901,12.5132,697
Ljubljana Jože Pučnik Airport,Ljubljana,SI,LJU,46.223701,14.4576,1273
Maribor Airport,Maribor,SI,MBX,46.47990036010742,15.686100006103516,876
Portoroz Airport,Portoroz,SI,POW,45.4734001159668,13.614999771118164,7
Kunovice Airport,Kunovice,CZ,UHE,49.02939987182617,17.439699172973633,581
Karlovy Vary International Airport,Karlovy Vary,CZ,KLV,50.20299911499024,12.914999961853027,1989
Ostrava Leos Janáček Airport,Ostrava,CZ,OSR,49.6963005065918,18.111099243164062,844
Pardubice Airport,Pardubice,CZ,PED,50.01340103149414,15.73859977722168,741
Přerov Air Base,Prerov,CZ,PRV,49.42580032348633,17.404699325561523,676
Václav Havel Airport Prague,Prague,CZ,PRG,50.1008,14.26,1247
Brno-Tuřany Airport,Brno,CZ,BRQ,49.15129852294922,16.694400787353516,778
Vodochody Airport,Vodochody,CZ,VOD,50.216599,14.3958,919
Malta International Airport,Malta,MT,MLA,35.857498,14.4775,300
Graz Airport,Graz,AT,GRZ,46.9911003112793,15.439599990844728,1115
Innsbruck Airport,Innsbruck,AT,INN,47.260201,11.344,1907
Linz Hörsching Airport,Linz,AT,LNZ,48.2332,14.1875,980
Salzburg Airport,Salzburg,AT,SZG,47.7933006287,13.0043001175,1411
Vienna International Airport,Vienna,AT,VIE,48.110298156738,16.569700241089,600
Alverca Air Base,Alverca,PT,AVR,38.883301,-9.0301,11
Santa Maria Airport,Santa Maria (island),PT,SMA,36.97140121459961,-25.17060089111328,308
Bragança Airport,Braganca,PT,BGC,41.8578,-6.70713,2241
Beja Airport / Airbase,Beja (madeira),PT,BYJ,38.078899,-7.9324,636
Braga Municipal Aerodrome,Braga,PT,BGZ,41.5871009827,-8.445139884949999,247
Cascais Airport,Cascais,PT,CAT,38.724998,-9.35523,325
Flores Airport,Flores,PT,FLW,39.455299377441406,-31.13139915466309,112
Faro Airport,Faro,PT,FAO,37.0144004822,-7.96590995789,24
Graciosa Airport,Graciosa Island,PT,GRW,39.09220123291016,-28.029800415039062,86
Horta Airport,Horta,PT,HOR,38.519901275634766,-28.715900421142575,118
Lajes Airport,Lajes (terceira Island),PT,TER,38.761799,-27.090799,180
Monte Real Air Base,Monte Real,PT,QLR,39.828335,-8.8875,187
João Paulo II Airport,Ponta Delgada,PT,PDL,37.7411994934,-25.6979007721,259
Pico Airport,Pico,PT,PIX,38.554298,-28.441299,109
Portimão Airport,Portimao,PT,PRM,37.1493,-8.58396,5
Francisco de Sá Carneiro Airport,Porto,PT,OPO,41.2481002808,-8.68138980865,228
Porto Santo Airport,Porto Santo,PT,PXO,33.0733985901,-16.3500003815,341
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,PT,LIS,38.7813,-9.13592,374
São Jorge Airport,Sao Jorge Island,PT,SJZ,38.66550064086914,-28.175800323486328,311
Vila Real Airport,Vila Real,PT,VRL,41.2743,-7.72047,1805
Aerodromo Goncalves Lobato (Viseu Airport),Viseu,PT,VSE,40.725498,-7.88899,2060
Mostar International Airport,Mostar,BA,OMO,43.282901763916016,17.84589958190918,156
Sarajevo International Airport,Sarajevo,BA,SJJ,43.82460021972656,18.331499099731445,1708
Arad International Airport,Arad,RO,ARW,46.17660140991211,21.261999130249023,352
Bacău Airport,Bacau,RO,BCM,46.52190017700195,26.91029930114746,607
Tautii Magheraus Airport,Baia Mare,RO,BAY,47.65840148925781,23.46999931335449,605
Băneasa International Airport,Bucharest,RO,BBU,44.50320053100586,26.102100372314453,297
Mihail Kogălniceanu International Airport,Constanta,RO,CND,44.36220169067383,28.488300323486328,353
Cluj-Napoca International Airport,Cluj-napoca,RO,CLJ,46.78519821166992,23.686199188232425,1036
Caransebeş Airport,Caransebes,RO,CSB,45.41999816894531,22.25329971313477,866
Craiova Airport,Craiova,RO,CRA,44.31809997558594,23.888599395751957,626
Iaşi Airport,Iasi,RO,IAS,47.17850112915039,27.6205997467041,397
Oradea International Airport,Oradea,RO,OMR,47.025299072265625,21.90250015258789,465
Henri Coandă International Airport,Bucharest,RO,OTP,44.5711111,26.085,314
Sibiu International Airport,Sibiu,RO,SBZ,45.78559875488281,24.09129905700684,1496
Satu Mare Airport,Satu Mare,RO,SUJ,47.70330047607422,22.88570022583008,405
Suceava Stefan cel Mare Airport,Suceava,RO,SCV,47.6875,26.35409927368164,1375
Tulcea Airport,Tulcea,RO,TCE,45.0625,28.71430015563965,200
Transilvania Târgu Mureş International Airport,Tirgu Mures,RO,TGM,46.46770095825195,24.412500381469727,963
Timişoara Traian Vuia Airport,Timisoara,RO,TSR,45.80989837646485,21.337900161743164,348
Geneva Cointrin International Airport,Geneva,CH,GVA,46.23809814453125,6.108950138092041,1411
Sion Airport,Sion,CH,SIR,46.2196006775,7.326759815220001,1585
Emmen Air Base,Emmen,CH,EML,47.092444,8.305184,1400
Lugano Airport,Lugano,CH,LUG,46.00429916379999,8.9105796814,915
Bern Belp Airport,Bern,CH,BRN,46.914100647,7.497149944309999,1674
Grenchen Airport,Grenchen,CH,ZHI,47.181599,7.41719,1411
Zürich Airport,Zurich,CH,ZRH,47.464699,8.54917,1416
St Gallen Altenrhein Airport,Altenrhein,CH,ACH,47.4850006104,9.560770034789998,1306
Samedan Airport,Samedan,CH,SMV,46.53409957885742,9.884110450744627,5600
Esenboğa International Airport,Ankara,TR,ESB,40.1281013489,32.995098114,3125
Etimesgut Air Base,Ankara,TR,ANK,39.949798584,32.6885986328,2653
Adana Airport,Adana,TR,ADA,36.9822006226,35.2803993225,65
İncirlik Air Base,Adana,TR,UAB,37.0021018982,35.4258995056,238
Afyon Airport,Afyon,TR,AFY,38.726398468,30.6011009216,3310
Antalya International Airport,Antalya,TR,AYT,36.898701,30.800501,177
Gaziantep International Airport,Gaziantep,TR,GZT,36.9472007751,37.4786987305,2315
Konya Airport,Konya,TR,KYA,37.979,32.561901,3392
Amasya Merzifon Airport,Merzifon,TR,MZH,40.829399,35.521999,1758
Sivas Nuri Demirağ Airport,Sivas,TR,VAS,39.813801,36.9035,5239
Malatya Erhaç Airport,Malatya,TR,MLX,38.4352989197,38.0909996033,2828
Kayseri Erkilet Airport,Kayseri,TR,ASR,38.770401001,35.4953994751,3463
Tokat Airport,Tokat,TR,TJK,40.307430267333984,36.367408752441406,1831
Çardak Airport,Denizli,TR,DNZ,37.7855987549,29.7012996674,2795
Atatürk International Airport,Istanbul,TR,ISL,40.976898,28.8146,163
Balıkesir Merkez Airport,Balikesir,TR,BZI,39.61930084228516,27.926000595092773,340
Bandırma Airport,Bandirma,TR,BDM,40.31800079345703,27.97769927978516,170
Eskişehir Air Base,Eskisehir,TR,ESK,39.7840995789,30.5820999146,2581
Adnan Menderes International Airport,Izmir,TR,ADB,38.2924003601,27.156999588,412
Çiğli Airport,Izmir,TR,IGL,38.5130004883,27.010099411,16
Cengiz Topel Airport,Topel,TR,KCO,40.73500061035156,30.08329963684082,182
Dalaman International Airport,Dalaman,TR,DLM,36.7131004333,28.7924995422,20
Imsık Airport,Bodrum,TR,BXN,37.140098571777344,27.669700622558597,202
Elazığ Airport,Elazig,TR,EZS,38.6068992615,39.2914009094,2927
Diyarbakir Airport,Diyabakir,TR,DIY,37.893901825,40.2010002136,2251
Erzincan Airport,Erzincan,TR,ERC,39.7102012634,39.5270004272,3783
Erzurum International Airport,Erzurum,TR,ERZ,39.9565010071,41.17020034789999,5763
Trabzon International Airport,Trabzon,TR,TZX,40.99509811401367,39.78969955444336,104
Van Ferit Melen Airport,Van,TR,VAN,38.46820068359375,43.332298278808594,5480
Batman Airport,Batman,TR,BAL,37.9290008545,41.1166000366,1822
Siirt Airport,Siirt,TR,SXZ,37.97890090942383,41.84040069580078,2001
Bălți International Airport,Saltsy,MD,BZY,47.843056,27.777222,758
Chişinău International Airport,Chisinau,MD,KIV,46.92770004272461,28.93099975585937,399
Ohrid St. Paul the Apostle Airport,Ohrid,MK,OHD,41.18,20.7423,2313
Skopje Alexander the Great Airport,Skopje,MK,SKP,41.961601,21.621401,781
Gibraltar Airport,Gibraltar,GI,GIB,36.1511993408,-5.3496599197400005,15
Belgrade Nikola Tesla Airport,Belgrade,RS,BEG,44.8184013367,20.3090991974,335
Nis Airport,Nis,RS,INI,43.337299,21.853701,648
Podgorica Airport,Podgorica,ME,TGD,42.359402,19.2519,141
Priština International Airport,Pristina,RS,PRN,42.5728,21.035801,1789
Tivat Airport,Tivat,ME,TIV,42.40470123291016,18.72330093383789,20
M. R. Štefánik Airport,Bratislava,SK,BTS,48.17020034790039,17.21269989013672,436
Košice Airport,Kosice,SK,KSC,48.66310119628906,21.241100311279297,755
Piešťany Airport,Piestany,SK,PZY,48.62519836425781,17.828399658203125,545
Sliač Airport,Sliac,SK,SLD,48.63779830932617,19.13409996032715,1043
Poprad-Tatry Airport,Poprad,SK,TAT,49.073600769,20.2411003113,2356
North Caicos Airport,North Caicos,TC,NCA,21.9175,-71.939598,10
Providenciales Airport,Providenciales,TC,PLS,21.77359962463379,-72.26589965820312,15
South Caicos Airport,South Caicos,TC,XSC,21.5156993866,-71.528503418,6
Maria Montez International Airport,Barahona,DO,BRX,18.25149917602539,-71.12039947509766,10
Cabo Rojo Airport,Cabo Rojo,DO,CBJ,17.929000854492188,-71.6447982788086,262
Casa De Campo International Airport,La Romana,DO,LRM,18.45070075988769,-68.91179656982422,240
Punta Cana International Airport,Punta Cana,DO,PUJ,18.5673999786,-68.36340332030001,47
Gregorio Luperon International Airport,Puerto Plata,DO,POP,19.75790023803711,-70.56999969482422,15
Las Américas International Airport,Santo Domingo,DO,SDQ,18.42970085144,-69.668899536133,59
Cibao International Airport,Santiago,DO,STI,19.406099319458008,-70.60469818115234,565
Coban Airport,Coban,GT,CBV,15.468999862670898,-90.40670013427734,4339
La Aurora Airport,Guatemala City,GT,GUA,14.5833,-90.527496,4952
Retalhuleu Airport,Retalhuleu,GT,RER,14.520999908447266,-91.69730377197266,656
San José Airport,San Jose,GT,GSJ,13.9362001419,-90.8358001709,29
Goloson International Airport,La Ceiba,HN,LCE,15.7425,-86.852997,39
Ramón Villeda Morales International Airport,San Pedro Sula,HN,SAP,15.4526,-87.923599,91
La Laguna Airport,Guanaja,HN,GJA,16.4454,-85.906601,49
Juan Manuel Galvez International Airport,Roatan,HN,RTB,16.316799,-86.523003,39
Tela Airport,Tela,HN,TEA,15.7759,-87.4758,7
